Academic Year,TAP College Code,Federal School Code,TAP College Name ,Sector Type,TAP Sector Group,TAP Recipient Headcount,TAP Recipient FTEs,TAP Recipient Dollars
2008,5275,2739,ITHACA COLLEGE-GRAD,PRIVATE,5-INDEPENDENT,25,19.75,7506
2008,5780,2739,ITHACA COLLEGE PHYS/OCC THERAPY,PRIVATE,5-INDEPENDENT,10,4.83,1075
2008,7839,7329,ITT TECHNICAL INSTITUTE ALBANY,PRIVATE,6-BUS. DEGREE,115,88.25,283632
2008,7833,7329,ITT TECHNICAL INSTITUTE GETZVILLE,PRIVATE,6-BUS. DEGREE,289,217.33,696971
2008,7837,107329,ITT TECHNICAL INSTITUTE LIVERPOOL,PRIVATE,6-BUS. DEGREE,222,161.75,515165
2008,7480,8495,JAMESTOWN BUSINESS COLL 2 YR ASSO,PRIVATE,6-BUS. DEGREE,248,189.42,694769
2008,7481,8495,JAMESTOWN BUSINESS COLL 4 YR BBA,PRIVATE,5-INDEPENDENT,19,14.83,36940
2008,2085,2869,JAMESTOWN COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1930,1522.25,2968767
2008,2220,2870,JEFFERSON COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1254,967.42,1812373
2008,340,2742,JUILLIARD SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,29,28.5,74524
2008,5285,2742,JUILLIARD SCHOOL GRAD,PRIVATE,5-INDEPENDENT,6,6,2350
2008,7486,7398,KATHARINE GIBBS SCHOOL NYC,PRIVATE,6-BUS. DEGREE,422,322.17,1286209
2008,5915,20754,KELLER GRAD SCHOOL OF MANAGEMENT,PRIVATE,6-BUS. DEGREE,7,4,1441
2008,345,2744,KEUKA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,884,758.58,1781630
2008,5034,2744,KUEKA COLLEGE GRAD,PRIVATE,5-INDEPENDENT,4,3,225
2008,375,2748,LEMOYNE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1365,1272.42,2928283
2008,5755,2748,LEMOYNE COLLEGE GRAD,PRIVATE,5-INDEPENDENT,23,19.5,6414
2008,2178,7466,LIM COLLEGE,PRIVATE,6-BUS. DEGREE,270,234.25,679010
2008,7941,20937,LONG ISLAND BUS INST 2YR TRIMEST,PRIVATE,6-BUS. DEGREE,119,68.67,218324
2008,7738,20937,LONG ISLAND BUS INST UG SEMESTER,PRIVATE,6-BUS. DEGREE,1058,862.17,3840508
2008,389,21187,LONG ISLAND COL HOSP NURSING,PRIVATE,5-INDEPENDENT,48,32.38,112227
2008,1640,5177,LONG ISLAND COL HOSP SCH XRAY TCH,PRIVATE,8-OTHER,11,8.25,19878
2008,403,2751,LONG ISLAND UNIV 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,4312,3715.63,11932586
2008,5403,2751,LONG ISLAND UNIVERSITY-GRAD,PRIVATE,5-INDEPENDENT,286,236.5,81626
2008,7977,7401,MANDL SCHOOL,PRIVATE,6-BUS. DEGREE,462,360.83,1489595
2008,405,2758,MANHATTAN COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1006,934.25,2498096
2008,5435,2758,MANHATTAN COLLEGE GRAD,PRIVATE,5-INDEPENDENT,2,1,312
2008,5295,2759,MANHATTAN SCHL MUSIC GRAD,PRIVATE,5-INDEPENDENT,20,18.5,8518
2008,7937,31933,MANHATTAN SCHOOL OF COMPUTER TECH,PRIVATE,7-BUS. NON-DEG,159,118,497062
2008,410,2759,MANHATTAN SCHOOL OF MUSIC 4 YR UN,PRIVATE,5-INDEPENDENT,28,26,70262
2008,420,2760,MANHATTANVILLE COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,522,495.25,1316634
2008,5635,2760,MANHATTANVILLE COLLEGE GRAD,PRIVATE,5-INDEPENDENT,13,6.5,2130
2008,2093,2763,MARIA COLL-REGULAR DAY 2YR UG,PRIVATE,5-INDEPENDENT,182,134.04,397100
2008,1550,21601,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,30,21,48140
2008,440,2765,MARIST COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1107,1019.5,2399322
2008,5045,2765,MARIST COLLEGE GRAD,PRIVATE,5-INDEPENDENT,9,6.25,2246
2008,447,2769,MARYMOUNT MANHATTAN COLLEGE,PRIVATE,5-INDEPENDENT,232,207.75,680398
2008,505,2777,MEDAILLE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1033,895.33,2106517
2008,5805,2777,MEDAILLE COLLEGE GRAD,PRIVATE,5-INDEPENDENT,44,27,8403
2008,1642,11677,MEM SLOAN-KETTERING CANCER CTR,PRIVATE,8-OTHER,3,2,1000
2008,2300,2772,MERCY COLL ASSOC DEGREE PROGRAM,PRIVATE,5-INDEPENDENT,148,101.25,394656
2008,2100,2772,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2440,1869,6512241
2008,5115,2772,MERCY COLLEGE GRAD SEMESTER,PRIVATE,5-INDEPENDENT,100,70.75,24146
2008,7964,31814,MERKAZ BNOS,PRIVATE,7-BUS. NON-DEG,228,216.17,1026416
2008,5425,9769,METROPOLITAN COLLEGE OF NY (GRAD),PRIVATE,5-INDEPENDENT,91,67.5,24908
2008,1099,9769,METROPOLITAN COLL OF NEW YORK 4YR,PRIVATE,5-INDEPENDENT,499,385.42,1305048
2008,7740,36523,METROPOLITAN LEARNING INSTITUTE,PRIVATE,7-BUS. NON-DEG,499,447.5,2016570
2008,2105,2871,MOHAWK VALLEY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,3225,2503.83,4930352
2008,500,2775,MOLLOY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1213,1048.04,2710103
2008,7518,4799,MONROE COLLEGE ASSOCIATES DEG 2YR,PRIVATE,6-BUS. DEGREE,3970,3536,14554963
2008,6018,4799,MONROE COLLEGE BACHELORS DEG 4YR,PRIVATE,6-BUS. DEGREE,1769,1433.79,5422657
2008,7718,4799,MONROE COLLEGE NURSING CERT PROG,PRIVATE,6-BUS. DEGREE,25,21,57746
2008,2180,2872,MONROE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,7158,5474.29,9463189
2008,3030,2859,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,1906,1568.67,4476764
2008,6030,2859,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,313,256.75,602834
2008,2110,2778,MOUNT ST. MARY COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,813,690.63,1830227
2008,5725,2778,MOUNT ST. MARY COLLEGE - GRAD,PRIVATE,5-INDEPENDENT,12,8,2673
2008,5674,7026,MT SINAI SCHOOL OF MEDICINE,PRIVATE,5-INDEPENDENT,35,34,17068
2008,2113,2873,NASSAU COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,5477,4229.21,8964964
2008,525,2779,NAZARETH COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1133,1050.67,2444428
2008,5685,2779,NAZARETH COLLEGE GRAD,PRIVATE,5-INDEPENDENT,68,53.25,19267
2008,5765,26001,NEW YORK ACADEMY OF ART,PRIVATE,5-INDEPENDENT,5,5,2750
2008,7863,21634,NEW YORK CAREER INSTITUTE,PRIVATE,6-BUS. DEGREE,359,204.25,725978
2008,5017,12277,NEW YORK CHIROPRACTIC COLLEGE,PRIVATE,5-INDEPENDENT,131,99.33,44008
2008,7959,23256,NEW YORK INST OF ENGLISH&BUSINESS,PRIVATE,7-BUS. NON-DEG,233,189,869050
2008,5456,2782,NEW YORK INST TECH,PRIVATE,5-INDEPENDENT,251,242.5,104518
2008,5455,2782,NEW YORK INST TECH,PRIVATE,5-INDEPENDENT,30,24,8328
2008,2120,2782,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,1911,1680.75,5228958
2008,2122,2782,NEW YORK INST TECH ELLIS ONLINE,PRIVATE,5-INDEPENDENT,26,21.38,53482
2008,5515,2783,NEW YORK LAW SCHOOL,PRIVATE,5-INDEPENDENT,93,85,33350
2008,5520,2784,NEW YORK MEDICAL COLLEGE,PRIVATE,5-INDEPENDENT,61,55,21294
2008,1674,11617,NEW YORK METHODIST HOSPITAL,PRIVATE,8-OTHER,39,35.08,94349
2008,550,20690,NEW YORK SCHOOL INTERIOR DESIGN,PRIVATE,5-INDEPENDENT,41,29.33,74304
2008,5055,20690,NEW YORK SCHOOL INTERIOR DESIGN,PRIVATE,5-INDEPENDENT,1,0.5,199
2008,555,2785,NEW YORK UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2659,2461.08,7887980
2008,5060,2785,NEW YORK UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,429,376.5,155189
2008,5530,2785,NEW YORK U SCH OF MEDICINE GRAD,PRIVATE,5-INDEPENDENT,35,32,14374
2008,2215,2874,NIAGARA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2871,2230.92,4039434
2008,560,2788,NIAGARA UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1550,1430.5,3091668
2008,5305,2788,NIAGARA UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,25,15.5,3241
2008,2258,7111,NORTH COUNTRY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,658,516.75,1101474
2008,575,2790,NYACK COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,754,570.33,1753686
2008,5075,2790,NYACK COLLEGE GRAD,PRIVATE,5-INDEPENDENT,16,11.5,4270
2008,2270,25994,NY COLLEGE OF HEALTH PROFESSIONS,PRIVATE,5-INDEPENDENT,157,122.42,390651
2008,5870,25994,NY COLLEGE OF HEALTH PROFESSIONS,PRIVATE,5-INDEPENDENT,15,14,6580
2008,6270,25994,NY COLL HEALTH PROF 4YR UG,PRIVATE,5-INDEPENDENT,30,23.42,78040
2008,5541,34433,NY COLL TRAD CHINESE MEDICINE,PRIVATE,5-INDEPENDENT,12,8.33,3952
2008,541,34433,NY COLL TRAD CHINESE MEDICINE,PRIVATE,5-INDEPENDENT,5,3,9645
2008,5300,2749,N Y COL OF PODIATRIC MEDICINE,PRIVATE,5-INDEPENDENT,58,54.75,25602
2008,5457,2782,NYIT ELLIS COLL ONLINE GRAD,PRIVATE,5-INDEPENDENT,5,4,1962
2008,7690,9003,OLEAN BUSINESS INST,PRIVATE,6-BUS. DEGREE,50,37,115136
2008,2185,2875,ONONDAGA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,4076,3106.38,5861561
2008,2125,2876,ORANGE COUNTY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1666,1253.08,2312508
2008,590,2791,PACE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1236,1123.5,3620304
2008,5965,2791,PACE UNIVERSITY-DOCTORAL GRAD,PRIVATE,5-INDEPENDENT,7,3.75,1112
2008,5310,2791,PACE UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,44,31.5,11212
2008,591,2791,PACE UNIVERSITY UNDERGRADUATE,PRIVATE,5-INDEPENDENT,862,770.79,2097285
2008,5533,2791,PACE UNIV SCH OF LAW WHITE PLAINS,PRIVATE,5-INDEPENDENT,52,44.25,19212
2008,605,30277,PACIFIC COLL OF ORIENTAL MED 2YR,PRIVATE,6-BUS. DEGREE,3,2,8650
2008,5815,30277,PACIFIC COLL OF ORIENTAL MED GRAD,PRIVATE,6-BUS. DEGREE,35,27.67,11443
2008,2140,2795,PAUL SMITHS COLLEGE 2 YR UNDEGRAD,PRIVATE,5-INDEPENDENT,116,97.25,273692
2008,6140,2795,PAUL SMITHS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,327,285.25,644936
2008,45,6438,PHILLIPS BETH ISRAEL SCH.NURSING,PRIVATE,5-INDEPENDENT,26,16.5,44646
2008,7699,12358,PLAZA COLLEGE-2YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,796,676.25,2832329
2008,6698,12358,PLAZA COLLEGE-BA,PRIVATE,6-BUS. DEGREE,71,49.33,193793
2008,610,2796,POLYTECHNIC UNIV 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,777,687,2305101
2008,5070,2796,POLYTECHNIC UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,10,6,2724
2008,615,2798,PRATT INSTITUTE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,527,499.5,1469878
2008,5315,2798,PRATT INSTITUTE GRAD,PRIVATE,5-INDEPENDENT,32,22.5,8194
2008,7874,23065,PROFESSIONAL BUSINESS COLLEGE,PRIVATE,6-BUS. DEGREE,1077,830.75,3742868
2008,5080,2803,RENSSELAER POLYTECHNIC INST GRAD,PRIVATE,5-INDEPENDENT,6,4,1012
2008,635,2803,RENSSELAER POLYTECHNIC INST UG,PRIVATE,5-INDEPENDENT,1011,940.96,2199057
2008,641,2805,ROBERTS WESLEYAN COL BSN NON TRAD,PRIVATE,5-INDEPENDENT,56,40.42,47930
2008,5730,2805,ROBERTS WESLEYAN COLLEGE-GRAD,PRIVATE,5-INDEPENDENT,32,23.5,8054
2008,640,2805,ROBERTS WESLEYAN COLL  UG SEMESTE,PRIVATE,5-INDEPENDENT,770,691.42,1556697
2008,650,2806,ROCHESTER INST TECH 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3549,2993.25,7243770
2008,5320,2806,ROCHESTER INST TECH GRAD,PRIVATE,5-INDEPENDENT,85,64.33,21052
2008,2147,2877,ROCKLAND COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1362,1052.46,2022091
2008,844,9248,SAMARITAN HOSPITAL PRAC NURSING,PRIVATE,8-OTHER,22,10.33,29861
2008,840,9248,SAMARITAN HOSP SCH OF NURSING,PRIVATE,5-INDEPENDENT,25,17,42838
2008,7491,11647,SANFORD BROWN INSTITUTE,PRIVATE,6-BUS. DEGREE,515,406.83,1412190
2008,5445,2813,SARAH LAWRENCE COLLEGE GRAD,PRIVATE,5-INDEPENDENT,11,10.5,4254
2008,845,2813,SARAH LAWRENCE COLL UNDERGRAD,PRIVATE,5-INDEPENDENT,101,92.5,240270
2008,2243,6785,SCHENECTADY COUNTY COMM COLLEGE,PUBLIC,4-SUNY CC,1490,1132.88,1989642
2008,5858,7468,SCHOOL OF VISUAL ARTS-GRAD,PRIVATE,6-BUS. DEGREE,27,24.5,9820
2008,7858,7468,SCHOOL OF VISUAL ARTS UNDERGRAD,PRIVATE,6-BUS. DEGREE,564,531.21,1581120
2008,685,2816,SIENA COLLEGE,PRIVATE,5-INDEPENDENT,1302,1227.75,2803639
2008,7045,10837,SIMMONS INSTITUTE FUNERAL SERVICE,PRIVATE,6-BUS. DEGREE,24,22.5,70873
2008,855,2814,SKIDMORE COLLEGE,PRIVATE,5-INDEPENDENT,327,316.75,1052547
2008,1606,5877,S NASSAU HOSP SCH OF RAD TECH,PRIVATE,8-OTHER,1,1,3025
2008,5100,2817,ST BONAVENTURE UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,11,9,2680
2008,695,2817,ST BONAVENTURE UNIVERSITY UG,PRIVATE,5-INDEPENDENT,796,748,1773977
2008,710,6461,ST ELIZABETH COLLEGE OF NURSING,PRIVATE,5-INDEPENDENT,102,84,232671
2008,1690,6461,ST ELIZABETH HOSP SCHOOL RAD TECH,PRIVATE,8-OTHER,10,9,27432
2008,715,2820,ST FRANCIS COLLEGE,PRIVATE,5-INDEPENDENT,1093,970.42,3017760
2008,1650,5064,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,16,13,20812
2008,5415,2821,ST JOHN FISHER COLLEGE-GRADUATE,PRIVATE,5-INDEPENDENT,42,39.5,13965
2008,735,2821,ST JOHN FISHER COLLEGE UNDERGRAD,PRIVATE,5-INDEPENDENT,1668,1536.67,3456409
2008,745,6443,ST JOHN'S RIVERSIDE HOSP NURS,PRIVATE,5-INDEPENDENT,67,41.42,106509
2008,751,2823,ST JOHNS UNIVERSITY 4YR UG,PRIVATE,5-INDEPENDENT,5706,5311.42,16424651
2008,5110,2823,ST JOHNS UNIVERSITY - GRAD,PRIVATE,5-INDEPENDENT,177,152.25,45168
2008,5385,2823,ST JOHNS UNIVERSITY LAW SCHOOL,PRIVATE,5-INDEPENDENT,103,92,34842
2008,1580,2823,ST JOHNS UNIVERSITY PHYS ASSIST,PRIVATE,8-OTHER,4,4,14069
2008,765,6467,ST JOSEPH COL NUR AT ST JOS HOSP,PRIVATE,5-INDEPENDENT,109,79.58,177953
2008,755,2825,ST JOSEPHS COLL BROOKLYN 4YR UG,PRIVATE,5-INDEPENDENT,468,418.17,1265661
2008,758,2825,ST JOSEPHS COLL PATCHOGUE UG,PRIVATE,5-INDEPENDENT,1608,1448.67,3218797
2008,762,2825,ST JOSEPHS COLL PATCHOGUE WEEKEND,PRIVATE,5-INDEPENDENT,17,10.17,22733
2008,775,2829,ST LAWRENCE UNIVERSITY 4YR UG,PRIVATE,5-INDEPENDENT,476,451,1131436
2008,5340,2829,ST LAWRENCE UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,7,6,1841
2008,1653,5066,ST LUKES SCHOOL RAD TECH,PRIVATE,8-OTHER,18,17.5,42384
2008,437,12364,ST PAUL'S SCH NURSING,PRIVATE,5-INDEPENDENT,47,34,101453
2008,836,9479,ST PAUL'S SCH NURSING SI,PRIVATE,5-INDEPENDENT,60,42,125610
2008,455,12203,ST PETERS HOSP COLLEGE OF NURSING,PRIVATE,5-INDEPENDENT,25,15.92,36845
2008,5330,2832,ST THOMAS AQUINAS COLLEGE-GRAD,PRIVATE,5-INDEPENDENT,1,0.5,86
2008,830,2832,ST THOMAS AQUINAS COLLEGE UG,PRIVATE,5-INDEPENDENT,576,492,1342379
2008,5400,2841,SUC BROCKPORT GRAD,PUBLIC,3-SUNY SO,64,49,19457
2008,900,2841,SUC BROCKPORT (UNDERGRAD),PUBLIC,3-SUNY SO,3810,3390.04,7117445
2008,5625,2842,SUC BUFFALO GRAD,PUBLIC,3-SUNY SO,70,47.5,16299
2008,905,2842,SUC BUFFALO (UNDERGRAD),PUBLIC,3-SUNY SO,5284,4533,11204309
2008,960,2668,SUC CERAMICS AT ALFRED UNIV 4YR U,PUBLIC,3-SUNY SO,210,197.5,448211
2008,5560,2668,SUC CERAMICS AT ALFRED UNIV GRAD,PUBLIC,3-SUNY SO,3,2,388
2008,5605,2843,SUC CORTLAND GRAD,PUBLIC,3-SUNY SO,31,24,8724
2008,910,2843,SUC CORTLAND (UNDERGRAD),PUBLIC,3-SUNY SO,3066,2797.08,5531347
2008,5680,10286,SUC EMPIRE STATE GRAD,PUBLIC,3-SUNY SO,15,8,3820
2008,913,10286,SUC EMPIRE STATE (UNDERGRAD),PUBLIC,3-SUNY SO,2859,2020.17,5802849
2008,950,2851,SUC ENV SCI&FORESTRY 4YRUNDERGRAD,PUBLIC,3-SUNY SO,703,647.75,1294515
2008,5555,2851,SUC ENV SCI&FORESTRY GRAD,PUBLIC,3-SUNY SO,24,20.5,9469
2008,5585,2844,SUC FREDONIA GRAD,PUBLIC,3-SUNY SO,32,22.25,6785
2008,915,2844,SUC FREDONIA (UNDERGRAD),PUBLIC,3-SUNY SO,2971,2724.75,5429781
2008,5405,2845,SUC GENESEO GRAD,PUBLIC,3-SUNY SO,9,5,2026
2008,920,2845,SUC GENESEO (UNDERGRAD),PUBLIC,3-SUNY SO,2247,2072.5,4232328
2008,5565,2846,SUC NEW PALTZ GRAD,PUBLIC,3-SUNY SO,73,58.25,23495
2008,925,2846,SUC NEW PALTZ (UNDERGRAD),PUBLIC,3-SUNY SO,2796,2524.58,6114214
2008,965,7109,SUC OLD WESTBURY (UNDERGRAD),PUBLIC,3-SUNY SO,1811,1515.46,4533021
2008,5590,2847,SUC ONEONTA GRAD,PUBLIC,3-SUNY SO,10,6,2184
2008,930,2847,SUC ONEONTA (UNDERGRAD),PUBLIC,3-SUNY SO,2896,2675,5974697
2008,5420,2848,SUC OSWEGO GRAD,PUBLIC,3-SUNY SO,76,56.25,20264
2008,935,2848,SUC OSWEGO (UNDERGRAD),PUBLIC,3-SUNY SO,3903,3541.13,7605052
2008,5615,2850,SUC POTSDAM GRAD,PUBLIC,3-SUNY SO,97,74.25,26895
2008,945,2850,SUC POTSDAM (UNDERGRAD),PUBLIC,3-SUNY SO,2078,1874.42,4248574
2008,5675,6791,SUC PURCHASE-GRAD,PUBLIC,3-SUNY SO,13,12,4436
2008,970,6791,SUC PURCHASE (UNDERGRAD),PUBLIC,3-SUNY SO,1341,1234.67,3087693
2008,2157,2878,SUFFOLK COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,5871,4393.88,8395067
2008,2225,2879,SULLIVAN COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,936,730,1727413
2008,895,2835,SUNY ALBANY 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,6249,5644.29,14390955
2008,5390,2835,SUNY AT ALBANY GRAD,PUBLIC,3-SUNY SO,317,254.5,90792
2008,880,2836,SUNY BINGHAMTON 4 YR(UNDERGRAD),PUBLIC,3-SUNY SO,4507,4187,11041049
2008,5450,2836,SUNY BINGHAMTON GRAD,PUBLIC,3-SUNY SO,193,146.5,54550
2008,1010,2837,SUNY BUFFALO 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,8221,7425.92,17732463
2008,5130,2837,SUNY BUFFALO GRAD,PUBLIC,3-SUNY SO,917,792.75,301987
2008,5132,2837,SUNY BUFFALO GRAD LAW,PUBLIC,3-SUNY SO,194,181.75,76306
2008,5133,2837,SUNY BUFFALO GRAD MED & DENT,PUBLIC,3-SUNY SO,29,26,9820
2008,6015,2856,SUNY COBLESKILL,PUBLIC,3-SUNY SO,504,420.46,976965
2008,3015,2856,SUNY COBLESKILL,PUBLIC,3-SUNY SO,1235,1020.5,2743651
2008,5568,9929,SUNY COLLEGE OF OPTOMETRY,PUBLIC,3-SUNY SO,71,67.67,31440
2008,6005,2854,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,439,394.5,782179
2008,3005,2854,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,1644,1430.83,3685151
2008,3010,2855,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,1464,1176.04,3266749
2008,6010,2855,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,396,322,871175
2008,3020,2857,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,1405,1205.58,3234223
2008,6020,2857,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,290,237.83,559460
2008,6025,2858,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,1251,1018.67,2702919
2008,3025,2858,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,861,702.46,1870251
2008,5536,2839,SUNY DOWNSTATE MED CENTER GRAD,PUBLIC,3-SUNY SO,8,6.5,2776
2008,4886,2839,SUNY DOWNSTATE MEDICAL CENTER,PUBLIC,3-SUNY SO,80,65.79,205964
2008,5535,2839,SUNY DOWNSTATE MEDICAL CENTER MED,PUBLIC,3-SUNY SO,207,199.5,89926
2008,955,2853,SUNY MARITIME COLLEGE,PUBLIC,3-SUNY SO,384,336.38,805008
2008,5460,2853,SUNY MARITIME COLLEGE GRAD,PUBLIC,3-SUNY SO,6,3.5,1526
2008,5610,2849,SUNY PLATTSBURGH GRAD,PUBLIC,3-SUNY SO,82,60.5,21822
2008,940,2849,SUNY PLATTSBURGH (UNDERGRAD),PUBLIC,3-SUNY SO,2777,2479.17,5664712
2008,5695,11678,SUNY POLYTECHNIC INST GRAD,PUBLIC,3-SUNY SO,10,6,2346
2008,4975,11678,SUNY POLYTECHNIC INSTITUTE,PUBLIC,3-SUNY SO,957,787.67,1855478
2008,875,2838,SUNY STONY BROOK 4YR UNDERGRAD,PUBLIC,3-SUNY SO,7040,6444.21,19055146
2008,5430,2838,SUNY STONY BROOK GRAD,PUBLIC,3-SUNY SO,226,185.25,70527
2008,5431,2838,SUNY STONY BROOK MED-DENT,PUBLIC,3-SUNY SO,79,74.5,32628
2008,890,2840,SUNY UPSTATE MEDICAL UNIVERSITY,PUBLIC,3-SUNY SO,89,79.5,164706
2008,5540,2840,SUNY UPSTATE MEDICAL UNIV. (GRAD),PUBLIC,3-SUNY SO,189,179,83166
2008,2320,21700,SWEDISH INSTITUTE 2YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,141,114.5,330989
2008,5920,21700,SWEDISH INSTITUTE GRAD,PRIVATE,6-BUS. DEGREE,18,21,11086
2008,5120,2882,SYRACUSE UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,70,57.25,16299
2008,5575,2882,SYRACUSE UNIVERSITY LAW,PRIVATE,5-INDEPENDENT,44,42,17815
2008,985,2882,SYRACUSE UNIVERSITY (UNDERGRAD),PRIVATE,5-INDEPENDENT,2868,2719.25,7998097
2008,1022,2883,SYRACUSE UNIVERSITY UTICA COLLEGE,PRIVATE,5-INDEPENDENT,1265,1141.17,3042910
2008,5820,2883,SYRACUSE UNIVERSITY UTICA COLLEGE,PRIVATE,5-INDEPENDENT,41,33.5,13468
2008,7477,11031,TCI TEACH OUT INTERBORO,PRIVATE,6-BUS. DEGREE,325,216.92,941615
2008,7830,11031,TECHNICAL CAREER INSTITUTES,PRIVATE,6-BUS. DEGREE,4228,3157.71,12596563
2008,210,6448,THE BELANGER SCHOOL OF NURSING,PRIVATE,5-INDEPENDENT,32,22,52250
2008,355,40953,THE KING'S COLLEGE,PRIVATE,5-INDEPENDENT,12,10.5,30921
2008,535,20662,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,548,481.08,1604915
2008,5050,20662,THE NEW SCHOOL- GRAD,PRIVATE,5-INDEPENDENT,45,37,15419
2008,5325,2810,THE SAGE COLLEGE GRAD,PRIVATE,5-INDEPENDENT,39,30.5,13013
2008,675,2810,THE SAGE COLLEGES 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,744,647.75,1731058
2008,2260,6788,TOMPKINS CORTLAND COMM COLLEGE,PUBLIC,4-SUNY CC,1749,1400.83,2788312
2008,865,10142,TOURO COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,4366,3256.21,12291693
2008,5866,10142,TOURO COLLEGE LAW SCHOOL,PRIVATE,5-INDEPENDENT,64,60,20761
2008,5345,10142,TOURO COLLEGE-MASTERS PROGRAMS,PRIVATE,5-INDEPENDENT,136,103.75,41364
2008,5835,17230,TRI-STATE COLLEGE OF ACUPUNCTURE,PRIVATE,6-BUS. DEGREE,10,10,3722
2008,2144,2812,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,530,378.88,1175984
2008,2230,2880,ULSTER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1006,802.88,1587756
2008,990,2889,UNION COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,362,333.67,846256
2008,1015,2894,UNIVERSITY OF ROCHESTER UNDERGRAD,PRIVATE,5-INDEPENDENT,1071,1042.29,2636669
2008,5141,4828,UNIV OF ROCHESTER EASTMAN GRAD,PRIVATE,5-INDEPENDENT,12,10.5,3338
2008,1016,2894,UNIV OF ROCHESTER EASTMAN UG,PRIVATE,5-INDEPENDENT,37,36,63438
2008,5545,24601,UNIV OF ROCHESTER - MED SCHOOL,PRIVATE,5-INDEPENDENT,37,34.5,14178
2008,5140,2894,UNIV OF ROCHESTER RIVER CAMP GRAD,PRIVATE,5-INDEPENDENT,5,4.5,1050
